Saint Martin,,,,,,,,,,,,,,,,,,,5380.00,,,,,,,,,,,,,,,,,,,,5380.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29376.00,,,,,
Saint Vincent and the Grenadines,,,,,,,,,,,,,,,,,,,25781.00,,,,,,,,,,,,,,,,,,,,25781.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30000.00,,,,,,,,,,32000.00,,,,,,,,,,36000.00,,,,,,,,,,41000.00,,,,,,,,,,41000.00,,,,,,,,,,48000.00,,,,,,,,,,42000.00,,,,,,,,,,44000.00,,,,,,,,,,48000.00,,,,,,,,,,,,,,,62000.00,,,,67000.00,68065.00,69265.00,70587.00,72014.00,73520.00,75073.00,76636.00,78165.00,79614.00,80948.00,82144.00,83207.00,84167.00,85076.00,85973.00,86863.00,87741.00,88623.00,89527.00,90465.00,91445.00,92463.00,93507.00,94556.00,95591.00,96609.00,97611.00,98590.00,99539.00,100450.00,101316.00,102135.00,102915.00,103669.00,104402.00,105123.00,105819.00,106465.00,107016.00,107449.00,107755.00,107950.00,108051.00,108089.00,108087.00,108049.00,107979.00,107907.00,107869.00,107891.00,107987.00,108150.00,108354.00,108566.00,108755.00,108918.00,109060.00,109178.00,109269.00,109333.00,109365.00,109367.00,109354.00
Saint-Pierre-et-Miquelon,,,,,,,,,,,,,,,,,,,1782.00,,,,,,,,,,,,,,,,,,,,1782.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4573.00,4605.00,4634.00,4663.00,4693.00,4726.00,4763.00,4803.00,4843.00,4883.00,4919.00,4951.00,4981.00,5011.00,5049.00,5095.00,5152.00,5218.00,5291.00,5372.00,5457.00,5548.00,5644.00,5736.00,5817.00,5883.00,5929.00,5957.00,5973.00,5985.00,5999.00,6015.00,6033.00,6054.00,6079.00,6107.00,6141.00,6179.00,6218.00,6253.00,6279.00,6296.00,6304.00,6305.00,6303.00,6301.00,6300.00,6297.00,6293.00,6285.00,6270.00,6249.00,6223.00,6194.00,6164.00,6137.00,6112.00,6090.00,6072.00,6057.00,6046.00,6041.00,6039.00,6042.00
Samoa,43000.00,,,,,,,,,,,,,,,,,,47300.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46899.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33000.00,,,,,,37000.00,,,,,38000.00,,,,,,,,,,36000.00,,,,,40000.00,,,,,,,,,,56000.00,,,,,,,,,68000.00,,,,,82102.00,84177.00,86410.00,88813.00,91390.00,94141.00,97054.00,100114.00,103296.00,106574.00,109917.00,113300.00,116702.00,120115.00,123530.00,126931.00,130320.00,133661.00,136856.00,139783.00,142354.00,144528.00,146330.00,147835.00,149155.00,150373.00,151524.00,152593.00,153557.00,154371.00,155016.00,155488.00,155831.00,156122.00,156459.00,156919.00,157531.00,158290.00,159187.00,160198.00,161308.00,162504.00,163790.00,165172.00,166662.00,168257.00,169969.00,171766.00,173543.00,175169.00,176549.00,177645.00,178488.00,179141.00,179699.00,180237.00,180766.00,181277.00,181809.00,182401.00,183081.00,183874.00,184772.00,185727.00
San Marino,,,,,,,,,,,,,,,,,,,5492.00,,,,,,,,,,,,,,,,,,,,5492.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12781.00,12919.00,13089.00,13288.00,13515.00,13767.00,14044.00,14344.00,14670.00,15019.00,15392.00,15786.00,16196.00,16615.00,17032.00,17439.00,17838.00,18227.00,18588.00,18895.00,19136.00,19299.00,19395.00,19465.00,19565.00,19734.00,19988.00,20313.00,20683.00,21054.00,21398.00,21707.00,21990.00,22255.00,22515.00,22776.00,23041.00,23304.00,23571.00,23847.00,24134.00,24442.00,24769.00,25098.00,25406.00,25678.00,25897.00,26077.00,26271.00,26551.00,26967.00,27543.00,28251.00,29013.00,29722.00,30301.00,30721.00,31007.00,31198.00,31359.00,31534.00,31735.00,31945.00,32156.00
Sao Tome and Principe,,,,,,,,,,,,,,,,,,,22731.00,,,,,,,,,,,,,,,,,,,,22731.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60000.00,59147.00,58460.00,58114.00,58213.00,58776.00,59747.00,60991.00,62310.00,63465.00,64251.00,64564.00,64474.00,64246.00,64265.00,64803.00,65962.00,67637.00,69646.00,71709.00,73630.00,75334.00,76896.00,78435.00,80137.00,82124.00,84449.00,87038.00,89740.00,92340.00,94688.00,96721.00,98502.00,100162.00,101899.00,103852.00,106067.00,108493.00,111050.00,113620.00,116117.00,118512.00,120835.00,123137.00,125488.00,127935.00,130499.00,133152.00,135838.00,138475.00,141010.00,143430.00,145761.00,148038.00,150311.00,152622.00,154970.00,157361.00,159852.00,162515.00,165397.00,168526.00,171878.00,175383.00
Saudi Arabia,,,,,,,,,,,,,,,,,,,2091000.00,,,,,,,,,,,,,,,,,,,,2091000.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2338000.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2676000.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3121337.00,3194590.00,3274903.00,3359455.00,3446429.00,3535014.00,3625448.00,3718978.00,3817701.00,3924325.00,4041422.00,4170636.00,4311990.00,4463589.00,4622460.00,4787033.00,4957637.00,5137042.00,5329207.00,5539331.00,5771846.00,6028687.00,6311207.00,6622572.00,6966138.00,7344638.00,7756072.00,8200523.00,8684651.00,9217019.00,9801475.00,10440852.00,11126570.00,11836762.00,12542098.00,13220479.00,13862213.00,14469298.00,15045709.00,15600314.00,16139053.00,16669764.00,17189075.00,17679720.00,18117969.00,18491845.00,18786467.00,19020639.00,19256649.00,19578923.00,20045276.00,20681576.00,21463072.00,22334371.00,23213767.00,24041116.00,24799436.00,25504176.00,26166639.00,26809105.00,27448086.00,28082541.00,28705133.00,29319402.00
Senegal,,,,,,,,,,,,,,,,,,,1009886.00,,,,,,,,,,,,,,,,,,,,1009886.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2416264.00,2463892.00,2513702.00,2566574.00,2623159.00,2683866.00,2748861.00,2818072.00,2891230.00,2967928.00,3047804.00,3130743.00,3217043.00,3307493.00,3403161.00,3504782.00,3612246.00,3725151.00,3843517.00,3967316.00,4096245.00,4231030.00,4370991.00,4512774.00,4651922.00,4785536.00,4912200.00,5033645.00,5154054.00,5279383.00,5414070.00,5559400.00,5714508.00,5879044.00,6051962.00,6232395.00,6420323.00,6615896.00,6818495.00,7027320.00,7241573.00,7461567.00,7686866.00,7915080.00,8143140.00,8369125.00,8591861.00,8812695.00,9035367.00,9265135.00,9505862.00,9758841.00,10023194.00,10297956.00,10581316.00,10871908.00,11169549.00,11474661.00,11787123.00,12106865.00,12433728.00,12767556.00,13107945.00,13454191.00
Serbia,,,,,,,,,,,,,,,,,,,2147197.00,,,,,,,,,,,,,,,,,,,,2147197.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6732256.00,6839783.00,6942216.00,7039281.00,7130885.00,7217120.00,7298269.00,7374796.00,7447327.00,7516595.00,7583324.00,7648077.00,7711142.00,7772481.00,7831873.00,7889351.00,7944927.00,7999327.00,8054147.00,8111427.00,8172645.00,8238178.00,8307669.00,8380884.00,8457297.00,8536301.00,8618095.00,8702227.00,8786614.00,8868545.00,8946077.00,9019281.00,9088833.00,9154306.00,9215339.00,9272302.00,9322048.00,9365835.00,9413538.00,9478469.00,9568744.00,9689735.00,9834717.00,9984888.00,10114158.00,10203932.00,10248363.00,10253548.00,10227702.00,10184152.00,10133561.00,10076784.00,10013058.00,9949713.00,9895409.00,9856152.00,9835841.00,9832994.00,9841360.00,9851440.00,9856222.00,9853969.00,9846582.00,9835010.00
Serbia and Montenegro,,,,,,,,,,,,,,,,,,,2273780.00,,,,,,,,,,,,,,,,,,,,2273780.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7105848.00,7199471.00,7273981.00,7370153.00,7471053.00,7576664.00,7644411.00,7713964.00,7780381.00,7860442.00,7932423.00,8010127.00,8090588.00,8169862.00,8243056.00,8321934.00,8402575.00,8472257.00,8544687.00,8614981.00,8681198.00,8756005.00,8840966.00,8918143.00,9004086.00,9091000.00,9169326.00,9246440.00,9318465.00,9388325.00,9515000.00,9533336.00,9613644.00,9669888.00,9669888.00,9723912.00,9777137.00,9809689.00,9852116.00,9895502.00,9935057.00,10210920.00,10448018.00,10562866.00,10684474.00,10862873.00,10995456.00,11029245.00,11003339.00,10891329.00,10850210.00,10858358.00,10831812.00,10823280.00,10825900.00,10829175.00,10832545.00,10835426.00,10837664.00,,,,,
Serbia excluding Kosovo,,,,,,,,,,,,,,,,,,,1814128.00,,,,,,,,,,,,,,,,,,,,1814128.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5669381.00,5740346.00,5796017.00,5872523.00,5953031.00,6036689.00,6089204.00,6143253.00,6194662.00,6256770.00,6312062.00,6372199.00,6434674.00,6496989.00,6553345.00,6616174.00,6679670.00,6734744.00,6792148.00,6847754.00,6899922.00,6958528.00,7023750.00,7083225.00,7149280.00,7216985.00,7278470.00,7338958.00,7395174.00,7449587.00,7565921.00,7581337.00,7631673.00,7677979.00,7685681.00,7730951.00,7774033.00,7798925.00,7832155.00,7866504.00,7897937.00,7595636.00,7604063.00,7614328.00,7622711.00,7628264.00,7622185.00,7598538.00,7567745.00,7540401.00,7516346.00,7503433.00,7500031.00,7480591.00,7463157.00,7440769.00,7431485.00,7438779.00,7445215.00,,,,,
Seychelles,,,,,,,,,,,,,,,,,,,12522.00,,,,,,,,,,,,,,,,,,,,12522.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16000.00,,,,,,,,,,19000.00,,,,,,,,,,23000.00,,,,,,,,,,25000.00,,,,,,,,,,27000.00,,,,,,,,,,,,,,,,,,,36322.00,36891.00,37451.00,37978.00,38459.00,38899.00,39312.00,39731.00,40195.00,40752.00,41443.00,42290.00,43280.00,44363.00,45469.00,46544.00,47566.00,48554.00,49535.00,50560.00,51659.00,52841.00,54087.00,55357.00,56605.00,57791.00,58906.00,59958.00,60952.00,61897.00,62807.00,63677.00,64505.00,65310.00,66107.00,66914.00,67737.00,68572.00,69411.00,70234.00,71031.00,71800.00,72549.00,73285.00,74016.00,74755.00,75494.00,76235.00,76999.00,77810.00,78685.00,79634.00,80640.00,81660.00,82631.00,83513.00,84291.00,84975.00,85568.00,86079.00,86518.00,86879.00,87169.00,87417.00
Sierra Leone,,,,,,,,,,,,,,,,,,,794264.00,,,,,,,,,,,,,,,,,,,,794264.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1895409.00,1920612.00,1946495.00,1973170.00,2000723.00,2029230.00,2058740.00,2089284.00,2120880.00,2153530.00,2187240.00,2222029.00,2257946.00,2295070.00,2333500.00,2373308.00,2414620.00,2457448.00,2501620.00,2546888.00,2593123.00,2640264.00,2688527.00,2738398.00,2790525.00,2845392.00,2903199.00,2963880.00,3027332.00,3093342.00,3161751.00,3230990.00,3300789.00,3373661.00,3453115.00,3540728.00,3639732.00,3746944.00,3849915.00,3931817.00,3981567.00,3995290.00,3979553.00,3946835.00,3915066.00,3898363.00,3898177.00,3913681.00,3953705.00,4028260.00,4143115.00,4303850.00,4505515.00,4730020.00,4952134.00,5153435.00,5327364.00,5478289.00,5612129.00,5739293.00,5867536.00,5997486.00,6126450.00,6255163.00
Singapore,,,,,,,,,,,,,,,,,,,30000.00,,,,,,,,,,,,,,,,,,,,30000.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56000.00,,,,,,,,,,,,,,,,,,,,84000.00,,,,,,,,,,,,,,,,,,,,157000.00,,,,,,,,,,215000.00,,,,,,,,,,,,,323000.00,331000.00,341000.00,351000.00,360000.00,370000.00,380000.00,391000.00,418000.00,436000.00,458000.00,469000.00,492000.00,511000.00,532000.00,553000.00,575000.00,596000.00,563000.00,580000.00,515000.00,525000.00,572000.00,603000.00,651000.00,710000.00,728000.00,751000.00,769000.00,,,,,,938000.00,961000.00,979000.00,1022098.00,1067968.00,1120282.00,1178077.00,1240283.00,1305726.00,1373111.00,1441037.00,1508042.00,1572672.00,1633694.00,1690329.00,1742448.00,1790662.00,1836072.00,1879561.00,1921095.00,1960551.00,1998650.00,2036291.00,2074099.00,2112908.00,2152644.00,2191970.00,2228945.00,2262444.00,2291674.00,2317849.00,2344275.00,2375464.00,2414563.00,2463269.00,2520493.00,2583219.00,2646959.00,2708638.00,2766830.00,2823012.00,2880470.00,2943941.00,3016624.00,3099465.00,3190692.00,3287420.00,3385486.00,3481674.00,3576537.00,3670693.00,3761263.00,3844693.00,3919300.00,3980956.00,4032217.00,4086050.00,4160158.00,4265999.00,4409955.00,4584894.00,4772216.00,4945645.00,5086418.00,5187933.00,5256278.00,5300914.00
Slovak Republic,,,,,,,,,,,,,,,,,,,2140651.00,,,,,,,,,,,,,,,,,,,,2140651.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3436574.00,3494399.00,3558070.00,3625562.00,3695133.00,3765317.00,3834942.00,3903115.00,3969202.00,4032799.00,4093623.00,4151408.00,4205808.00,4256354.00,4302571.00,4344322.00,4381278.00,4414055.00,4444651.00,4475755.00,4509366.00,4546043.00,4585443.00,4627506.00,4671864.00,4718093.00,4766402.00,4816543.00,4867021.00,4915864.00,4961607.00,5003672.00,5042276.00,5077753.00,5110779.00,5141880.00,5170942.00,5197804.00,5222922.00,5246884.00,5270072.00,5292792.00,5314849.00,5335519.00,5353767.00,5368894.00,5380807.00,5389895.00,5396548.00,5401350.00,5404845.00,5407045.00,5408162.00,5409182.00,5411339.00,5415496.00,5422122.00,5430974.00,5441304.00,5451968.00,5462119.00,5471502.00,5480332.00,5488775.00
Slovenia,,,,,,,,,,,,,,,,,,,469664.00,,,,,,,,,,,,,,,,,,,,469664.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1473094.00,1485208.00,1497673.00,1509949.00,1521658.00,1532598.00,1542741.00,1552231.00,1561352.00,1570492.00,1580010.00,1590097.00,1600656.00,1611254.00,1621265.00,1630299.00,1638169.00,1645201.00,1652157.00,1660081.00,1669731.00,1681246.00,1694389.00,1709055.00,1725015.00,1742004.00,1760125.00,1779184.00,1798248.00,1816102.00,1831881.00,1845186.00,1856261.00,1865704.00,1874446.00,1883179.00,1892015.00,1900766.00,1909475.00,1918131.00,1926701.00,1935302.00,1943919.00,1952220.00,1959752.00,1966205.00,1971488.00,1975755.00,1979261.00,1982378.00,1985406.00,1988385.00,1991319.00,1994426.00,1997959.00,2002084.00,2006903.00,2012345.00,2018172.00,2024040.00,2029680.00,2035012.00,2040057.00,2044766.00
Solomon Islands,,,,,,,,,,,,,,,,,,,56998.00,,,,,,,,,,,,,,,,,,,,56998.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94000.00,,,,,,,,,,,,,,,,,,,106647.00,107978.00,109424.00,110989.00,112677.00,114495.00,116446.00,118537.00,120775.00,123166.00,126363.00,129642.00,133007.00,136459.00,140000.00,143000.00,147000.00,151000.00,154000.00,158000.00,160256.00,166067.00,172319.00,178926.00,185758.00,192719.00,199775.00,206940.00,214224.00,221651.00,229235.00,236984.00,244877.00,252860.00,260869.00,268862.00,276815.00,284761.00,292787.00,301012.00,309527.00,318371.00,327529.00,336960.00,346599.00,356404.00,366363.00,376511.00,386906.00,397627.00,408732.00,420232.00,432107.00,444344.00,456919.00,469805.00,483000.00,496490.00,510221.00,524125.00,538148.00,552267.00,566481.00,580791.00
Somalia,950000.00,,,,,,,,,,,,,,,,,,991488.00,,,,,,,,,,,,,,,,,,,,1000000.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2264081.00,2313526.00,2363736.00,2415015.00,2467617.00,2521750.00,2577566.00,2635172.00,2694628.00,2755972.00,2819246.00,2884550.00,2952068.00,3022091.00,3094969.00,3170982.00,3254907.00,3347825.00,3442418.00,3528415.00,3601206.00,3646798.00,3673532.00,3725116.00,3860931.00,4117971.00,4521026.00,5042594.00,5603598.00,6093765.00,6435589.00,6597719.00,6608106.00,6521168.00,6419685.00,6363791.00,6372348.00,6426592.00,6504572.00,6570210.00,6599249.00,6585079.00,6543380.00,6498410.00,6484228.00,6524697.00,6628554.00,6786636.00,6982940.00,7193120.00,7399033.00,7596920.00,7791254.00,7981955.00,8170899.00,8359859.00,8547497.00,8733493.00,8922260.00,9119848.00,9330872.00,9556873.00,9797445.00,10052842.00
Somaliland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
South Africa,1000000.00,,,,,,,,,,,,,,,,,,1440820.00,,,,,,,,,,,,,,,,,,,,1550000.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2547000.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6153000.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13683162.00,13993912.00,14322458.00,14665211.00,15019719.00,15384665.00,15759932.00,16146536.00,16546450.00,16962304.00,17396477.00,17850139.00,18322409.00,18809986.00,19308185.00,19813932.00,20325179.00,20843695.00,21374801.00,21926000.00,22502306.00,23106584.00,23736249.00,24384286.00,25040691.00,25698624.00,26353940.00,27009603.00,27674353.00,28360792.00,29077186.00,29828924.00,30611185.00,31409842.00,32204995.00,32983394.00,33734360.00,34464223.00,35196881.00,35966236.00,36793907.00,37690924.00,38641823.00,39609488.00,40542036.00,41402400.00,42175740.00,42873355.00,43516225.00,44137342.00,44760380.00,45389577.00,46015405.00,46631364.00,47226670.00,47792787.00,48330914.00,48842462.00,49319363.00,49751503.00,50132817.00,50459978.00,50738255.00,50981076.00
South Ossetia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Spain,8770000.00,,,,,,,,,,,,,,,,,,11549294.00,,,,,,,,,,,,,,,,,,,,12203000.00,12284000.00,12366000.00,12449000.00,12532000.00,12615000.00,12699000.00,12784000.00,12869000.00,12955000.00,13041000.00,13128000.00,13216000.00,13304000.00,13392000.00,13482000.00,13571000.00,13662000.00,13753000.00,13845000.00,13937000.00,14030000.00,14123000.00,14217000.00,14312000.00,14407000.00,14503000.00,14600000.00,14697000.00,14795000.00,14894000.00,14974000.00,15055000.00,15136000.00,15217000.00,15299000.00,15381000.00,15455000.00,15526000.00,15584000.00,15642000.00,15699000.00,15754000.00,15809000.00,15864000.00,15920000.00,15976000.00,16032000.00,16088000.00,16144000.00,16201000.00,16258000.00,16315000.00,16372000.00,16429000.00,16487000.00,16545000.00,16603000.00,16677000.00,16768000.00,16859000.00,16951000.00,17043000.00,17136000.00,17230000.00,17323000.00,17418000.00,17513000.00,17600000.00,17678000.00,17757000.00,17836000.00,17916000.00,17996000.00,18076000.00,18157000.00,18238000.00,18320000.00,18402000.00,18484000.00,18566000.00,18659000.00,18788000.00,18919000.00,19050000.00,19133000.00,19316000.00,19450000.00,19585000.00,19721000.00,19858000.00,19994000.00,20128000.00,20263000.00,20398000.00,20535000.00,20673000.00,20811000.00,20950000.00,21091000.00,21232000.00,21411000.00,21628000.00,21847000.00,22069000.00,22292000.00,22518000.00,22747000.00,22977000.00,23210000.00,23445000.00,23675000.00,23897000.00,24122000.00,24349000.00,24579000.00,24810000.00,25043000.00,25279000.00,25517000.00,25757000.00,25979000.00,26182000.00,26387000.00,26594000.00,26802000.00,27012000.00,27223000.00,27437000.00,27651000.00,28069737.00,28236442.00,28427994.00,28637153.00,28858741.00,29089637.00,29328890.00,29577608.00,29838623.00,30115936.00,30413044.00,30731163.00,31067664.00,31415410.00,31764645.00,32108561.00,32443113.00,32770565.00,33098047.00,33436107.00,33791761.00,34165661.00,34553119.00,34949102.00,35346395.00,35738587.00,36124485.00,36501995.00,36862658.00,37196233.00,37495321.00,37757496.00,37984198.00,38177151.00,38339878.00,38476148.00,38586351.00,38673057.00,38745231.00,38814280.00,38889158.00,38979222.00,39086335.00,39203352.00,39318577.00,39426834.00,39519508.00,39608652.00,39734033.00,39948910.00,40288457.00,40767010.00,41364726.00,42039800.00,42732092.00,43395441.00,44017887.00,44604384.00,45146258.00,45638113.00,46076989.00,46454895.00,46771596.00,47042602.00
Sri Lanka,,,,,,,,,,,,,,,,,,,1213000.00,,,,,,,,,,,,,,,,,,,,1213000.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2217000.00,,,,,,,,,,,,,,,,,,,,2786000.00,2820000.00,2842000.00,2863000.00,2885000.00,2908000.00,2930000.00,2952000.00,2975000.00,2998000.00,3021000.00,3044000.00,3073000.00,3107000.00,3144000.00,3170000.00,3194000.00,3221000.00,3261000.00,3311000.00,3343000.00,3404000.00,3470000.00,3524000.00,3584000.00,3626000.00,3693000.00,3752000.00,3820000.00,3874000.00,3912000.00,4031000.00,4071000.00,4156000.00,4233000.00,4383000.00,4458000.00,4467000.00,4520000.00,4585000.00,4668000.00,4757000.00,4784000.00,4811000.00,4838000.00,4905000.00,4971000.00,5040000.00,5109000.00,5179000.00,5250000.00,5304000.00,5367000.00,5426000.00,5452000.00,5505000.00,5545000.00,5591000.00,5730000.00,5669000.00,5707000.00,5748000.00,5788000.00,5825000.00,5872000.00,5897000.00,5943000.00,5989000.00,6045000.00,6095000.00,6134000.00,6169000.00,6191000.00,6296000.00,6442000.00,6650000.00,6854000.00,7037000.00,7244000.00,7455000.00,8240623.00,8362125.00,8495641.00,8642543.00,8803521.00,8978595.00,9167067.00,9367565.00,9578146.00,9796484.00,10020405.00,10248471.00,10480484.00,10717705.00,10962237.00,11215216.00,11477133.00,11746217.00,12018646.00,12289319.00,12554583.00,12812407.00,13063663.00,13311145.00,13559172.00,13810647.00,14066703.00,14325640.00,14584167.00,14837618.00,15082771.00,15317817.00,15544043.00,15765034.00,15986020.00,16210466.00,16439169.00,16669911.00,16899425.00,17123045.00,17337048.00,17542866.00,17740936.00,17925624.00,18089720.00,18229498.00,18340596.00,18428257.00,18510095.00,18610110.00,18745084.00,18921794.00,19134096.00,19369853.00,19610604.00,19842536.00,20062070.00,20272269.00,20473799.00,20669142.00,20859949.00,21045394.00,21223550.00,21393876.00
Sudan,4400000.00,,,,,,,,,,,,,,,,,,5021532.00,,,,,,,,,,,,,,,,,,,,5156000.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9189991.00,9382368.00,9589333.00,9808398.00,10037505.00,10275029.00,10519783.00,10771013.00,11028369.00,11291872.00,11561784.00,11838481.00,12122336.00,12413677.00,12712917.00,13020968.00,13337849.00,13665390.00,14008556.00,14373705.00,14765539.00,15186224.00,15635185.00,16110926.00,16610652.00,17132264.00,17672864.00,18232567.00,18815461.00,19427400.00,20070866.00,20750557.00,21460487.00,22179726.00,22880132.00,23542778.00,24158258.00,24735638.00,25297277.00,25875596.00,26494169.00,27159893.00,27865979.00,28605664.00,29367076.00,30141147.00,30929107.00,31733750.00,32549326.00,33368681.00,34187729.00,35002234.00,35816110.00,36643433.00,37503647.00,38410320.00,39368726.00,40373635.00,41415151.00,42478309.00,43551941.00,44632406.00,45722083.00,46822884.00
